Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
1.64607726426111e+008	(-1.89755635368653e+001dB,7.97528634707258e+001°)	(-1.20533795043185e-001dB,-6.44621418406678e+000°)	(-1.20533795043183e-001dB,-6.44621418406678e+000°)	(-1.89755635368655e+001dB,7.97528634707259e+001°)
1.66256724792423e+008	(-1.88904403678588e+001dB,7.97147051002821e+001°)	(-1.21840435907664e-001dB,-6.51016686543452e+000°)	(-1.21840435907663e-001dB,-6.51016686543452e+000°)	(-1.88904403678591e+001dB,7.97147051002822e+001°)
1.67922242405255e+008	(-1.88053342111779e+001dB,7.96757262765325e+001°)	(-1.23169995925525e-001dB,-6.57474380795879e+000°)	(-1.23169995925526e-001dB,-6.57474380795878e+000°)	(-1.88053342111782e+001dB,7.96757262765324e+001°)
1.69604444750222e+008	(-1.87202455140791e+001dB,7.96359228176970e+001°)	(-1.24522910406569e-001dB,-6.63995081121505e+000°)	(-1.24522910406565e-001dB,-6.63995081121505e+000°)	(-1.87202455140788e+001dB,7.96359228176973e+001°)
1.71303498970729e+008	(-1.86351747303256e+001dB,7.95952904826615e+001°)	(-1.25899622943553e-001dB,-6.70579372001632e+000°)	(-1.25899622943553e-001dB,-6.70579372001632e+000°)	(-1.86351747303257e+001dB,7.95952904826613e+001°)
1.73019573884582e+008	(-1.85501223203390e+001dB,7.95538249710682e+001°)	(-1.27300585564504e-001dB,-6.77227842450368e+000°)	(-1.27300585564503e-001dB,-6.77227842450368e+000°)	(-1.85501223203388e+001dB,7.95538249710684e+001°)
1.74752840000761e+008	(-1.84650887513438e+001dB,7.95115219232791e+001°)	(-1.28726258884788e-001dB,-6.83941086022567e+000°)	(-1.28726258884788e-001dB,-6.83941086022567e+000°)	(-1.84650887513437e+001dB,7.95115219232792e+001°)
1.76503469536361e+008	(-1.83800744975216e+001dB,7.94683769204702e+001°)	(-1.30177112264097e-001dB,-6.90719700820977e+000°)	(-1.30177112264099e-001dB,-6.90719700820977e+000°)	(-1.83800744975213e+001dB,7.94683769204703e+001°)
1.78271636433706e+008	(-1.82950800401616e+001dB,7.94243854846359e+001°)	(-1.31653623963997e-001dB,-6.97564289502300e+000°)	(-1.31653623963999e-001dB,-6.97564289502300e+000°)	(-1.82950800401616e+001dB,7.94243854846359e+001°)
1.80057516377627e+008	(-1.82101058678182e+001dB,7.93795430787048e+001°)	(-1.33156281309984e-001dB,-7.04475459282338e+000°)	(-1.33156281309985e-001dB,-7.04475459282339e+000°)	(-1.82101058678179e+001dB,7.93795430787049e+001°)
1.81861286812924e+008	(-1.81251524764639e+001dB,7.93338451065403e+001°)	(-1.34685580853681e-001dB,-7.11453821939927e+000°)	(-1.34685580853686e-001dB,-7.11453821939928e+000°)	(-1.81251524764646e+001dB,7.93338451065399e+001°)
1.83683126961992e+008	(-1.80402203696541e+001dB,7.92872869131167e+001°)	(-1.36242028540894e-001dB,-7.18499993819997e+000°)	(-1.36242028540895e-001dB,-7.18499993819997e+000°)	(-1.80402203696542e+001dB,7.92872869131165e+001°)
1.85523217842630e+008	(-1.79553100586798e+001dB,7.92398637844891e+001°)	(-1.37826139877921e-001dB,-7.25614595835198e+000°)	(-1.37826139877924e-001dB,-7.25614595835198e+000°)	(-1.79553100586800e+001dB,7.92398637844888e+001°)
1.87381742286030e+008	(-1.78704220627378e+001dB,7.91915709480080e+001°)	(-1.39438440105262e-001dB,-7.32798253466664e+000°)	(-1.39438440105262e-001dB,-7.32798253466663e+000°)	(-1.78704220627376e+001dB,7.91915709480081e+001°)
1.89258884954938e+008	(-1.77855569090901e+001dB,7.91424035723489e+001°)	(-1.41079464369938e-001dB,-7.40051596763280e+000°)	(-1.41079464369936e-001dB,-7.40051596763279e+000°)	(-1.77855569090900e+001dB,7.91424035723490e+001°)
1.91154832362004e+008	(-1.77007151332342e+001dB,7.90923567676989e+001°)	(-1.42749757903551e-001dB,-7.47375260339899e+000°)	(-1.42749757903552e-001dB,-7.47375260339899e+000°)	(-1.77007151332343e+001dB,7.90923567676989e+001°)
1.93069772888316e+008	(-1.76158972790705e+001dB,7.90414255858577e+001°)	(-1.44449876201007e-001dB,-7.54769883374122e+000°)	(-1.44449876201009e-001dB,-7.54769883374122e+000°)	(-1.76158972790707e+001dB,7.90414255858576e+001°)
1.95003896802117e+008	(-1.75311038990737e+001dB,7.89896050204060e+001°)	(-1.46180385203102e-001dB,-7.62236109601769e+000°)	(-1.46180385203099e-001dB,-7.62236109601769e+000°)	(-1.75311038990736e+001dB,7.89896050204063e+001°)
1.96957396277704e+008	(-1.74463355544647e+001dB,7.89368900068472e+001°)	(-1.47941861481022e-001dB,-7.69774587310918e+000°)	(-1.47941861481025e-001dB,-7.69774587310919e+000°)	(-1.74463355544645e+001dB,7.89368900068471e+001°)
1.98930465414533e+008	(-1.73615928153869e+001dB,7.88832754228005e+001°)	(-1.49734892424519e-001dB,-7.77385969334548e+000°)	(-1.49734892424517e-001dB,-7.77385969334547e+000°)	(-1.73615928153869e+001dB,7.88832754228005e+001°)
2.00923300256496e+008	(-1.72768762610842e+001dB,7.88287560882064e+001°)	(-1.51560076432711e-001dB,-7.85070913041688e+000°)	(-1.51560076432711e-001dB,-7.85070913041688e+000°)	(-1.72768762610844e+001dB,7.88287560882064e+001°)
2.02936098811402e+008	(-1.71921864800792e+001dB,7.87733267655073e+001°)	(-1.53418023107003e-001dB,-7.92830080326936e+000°)	(-1.53418023107004e-001dB,-7.92830080326936e+000°)	(-1.71921864800790e+001dB,7.87733267655073e+001°)
2.04969061070655e+008	(-1.71075240703547e+001dB,7.87169821598737e+001°)	(-1.55309353447435e-001dB,-8.00664137598480e+000°)	(-1.55309353447436e-001dB,-8.00664137598480e+000°)	(-1.71075240703541e+001dB,7.87169821598740e+001°)
2.07022389029119e+008	(-1.70228896395373e+001dB,7.86597169194352e+001°)	(-1.57234700051626e-001dB,-8.08573755764368e+000°)	(-1.57234700051626e-001dB,-8.08573755764368e+000°)	(-1.70228896395375e+001dB,7.86597169194353e+001°)
2.09096286705193e+008	(-1.69382838050867e+001dB,7.86015256355778e+001°)	(-1.59194707317858e-001dB,-8.16559610217264e+000°)	(-1.59194707317857e-001dB,-8.16559610217264e+000°)	(-1.69382838050867e+001dB,7.86015256355777e+001°)
2.11190960161080e+008	(-1.68537071944789e+001dB,7.85424028431489e+001°)	(-1.61190031648481e-001dB,-8.24622380817167e+000°)	(-1.61190031648479e-001dB,-8.24622380817166e+000°)	(-1.68537071944787e+001dB,7.85424028431491e+001°)
2.13306617523262e+008	(-1.67691604453992e+001dB,7.84823430207821e+001°)	(-1.63221341658590e-001dB,-8.32762751872553e+000°)	(-1.63221341658590e-001dB,-8.32762751872552e+000°)	(-1.67691604453993e+001dB,7.84823430207821e+001°)
2.15443469003179e+008	(-1.66846442059354e+001dB,7.84213405912038e+001°)	(-1.65289318386882e-001dB,-8.40981412119560e+000°)	(-1.65289318386883e-001dB,-8.40981412119560e+000°)	(-1.66846442059353e+001dB,7.84213405912038e+001°)
