Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.62753500000000e+009	(-4.77556331997522e-001dB,1.80855070702811e+001°)	(-1.01598046655068e+001dB,-7.11595020404137e+001°)	(-1.01598046655068e+001dB,-7.11595020404137e+001°)	(-4.77556331997332e-001dB,1.80855070702811e+001°)
3.64703250000000e+009	(-4.69966948679928e-001dB,1.79346930840639e+001°)	(-1.02301207549253e+001dB,-7.13066986769023e+001°)	(-1.02301207549253e+001dB,-7.13066986769023e+001°)	(-4.69966948679774e-001dB,1.79346930840639e+001°)
3.66653000000000e+009	(-4.62497927830137e-001dB,1.77848947425064e+001°)	(-1.03005912834150e+001dB,-7.14527803833514e+001°)	(-1.03005912834150e+001dB,-7.14527803833514e+001°)	(-4.62497927830097e-001dB,1.77848947425064e+001°)
3.68602750000000e+009	(-4.55147164127694e-001dB,1.76360998748045e+001°)	(-1.03712194533467e+001dB,-7.15977581103626e+001°)	(-1.03712194533467e+001dB,-7.15977581103626e+001°)	(-4.55147164127510e-001dB,1.76360998748045e+001°)
3.70552500000000e+009	(-4.47912598203138e-001dB,1.74882964886863e+001°)	(-1.04420085174914e+001dB,-7.17416425943757e+001°)	(-1.04420085174914e+001dB,-7.17416425943757e+001°)	(-4.47912598203058e-001dB,1.74882964886863e+001°)
3.72502250000000e+009	(-4.40792215472428e-001dB,1.73414727675738e+001°)	(-1.05129617797283e+001dB,-7.18844443597484e+001°)	(-1.05129617797283e+001dB,-7.18844443597484e+001°)	(-4.40792215472451e-001dB,1.73414727675738e+001°)
3.74452000000000e+009	(-4.33784045002311e-001dB,1.71956170677856e+001°)	(-1.05840825957902e+001dB,-7.20261737207613e+001°)	(-1.05840825957902e+001dB,-7.20261737207613e+001°)	(-4.33784045002350e-001dB,1.71956170677856e+001°)
3.76401750000000e+009	(-4.26886158409026e-001dB,1.70507179157818e+001°)	(-1.06553743740475e+001dB,-7.21668407835487e+001°)	(-1.06553743740475e+001dB,-7.21668407835487e+001°)	(-4.26886158408931e-001dB,1.70507179157818e+001°)
3.78351500000000e+009	(-4.20096668787873e-001dB,1.69067640054487e+001°)	(-1.07268405763327e+001dB,-7.23064554479540e+001°)	(-1.07268405763327e+001dB,-7.23064554479540e+001°)	(-4.20096668788107e-001dB,1.69067640054487e+001°)
3.80301250000000e+009	(-4.13413729676263e-001dB,1.67637441954253e+001°)	(-1.07984847188062e+001dB,-7.24450274093102e+001°)	(-1.07984847188062e+001dB,-7.24450274093102e+001°)	(-4.13413729676143e-001dB,1.67637441954253e+001°)
