Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.12885572139303e+008	(-1.43879834150973e+001dB,7.75432752859569e+001°)	(-2.04096525477793e-001dB,-1.09964338379616e+001°)	(-2.04096525477793e-001dB,-1.09964338379616e+001°)	(-1.43879834150967e+001dB,7.75432752859569e+001°)
3.27062189054726e+008	(-1.40160340665694e+001dB,7.70922848484686e+001°)	(-2.19622057759446e-001dB,-1.14841460788841e+001°)	(-2.19622057759445e-001dB,-1.14841460788841e+001°)	(-1.40160340665677e+001dB,7.70922848484686e+001°)
3.41238805970149e+008	(-1.36608838009757e+001dB,7.66400342098778e+001°)	(-2.35746449543952e-001dB,-1.19705703180048e+001°)	(-2.35746449543953e-001dB,-1.19705703180048e+001°)	(-1.36608838009748e+001dB,7.66400342098778e+001°)
3.55415422885572e+008	(-1.33212007706179e+001dB,7.61868388390380e+001°)	(-2.52466482743130e-001dB,-1.24556628179377e+001°)	(-2.52466482743130e-001dB,-1.24556628179377e+001°)	(-1.33212007706163e+001dB,7.61868388390381e+001°)
3.69592039800995e+008	(-1.29958087649526e+001dB,7.57329747504248e+001°)	(-2.69778709215650e-001dB,-1.29393806198463e+001°)	(-2.69778709215650e-001dB,-1.29393806198463e+001°)	(-1.29958087649509e+001dB,7.57329747504249e+001°)
3.83768656716418e+008	(-1.26836637607075e+001dB,7.52786852284524e+001°)	(-2.87679469384340e-001dB,-1.34216815722809e+001°)	(-2.87679469384338e-001dB,-1.34216815722809e+001°)	(-1.26836637607062e+001dB,7.52786852284524e+001°)
3.97945273631841e+008	(-1.23838347267130e+001dB,7.48241861727979e+001°)	(-3.06164908639403e-001dB,-1.39025243575686e+001°)	(-3.06164908639404e-001dB,-1.39025243575686e+001°)	(-1.23838347267128e+001dB,7.48241861727977e+001°)
4.12121890547263e+008	(-1.20954877896763e+001dB,7.43696703856292e+001°)	(-3.25230991968280e-001dB,-1.43818685159308e+001°)	(-3.25230991968279e-001dB,-1.43818685159308e+001°)	(-1.20954877896760e+001dB,7.43696703856291e+001°)
4.26298507462686e+008	(-1.18178730787538e+001dB,7.39153110385884e+001°)	(-3.44873517145938e-001dB,-1.48596744674619e+001°)	(-3.44873517145942e-001dB,-1.48596744674620e+001°)	(-1.18178730787529e+001dB,7.39153110385884e+001°)
4.40475124378109e+008	(-1.15503137230414e+001dB,7.34612644980945e+001°)	(-3.65088126751755e-001dB,-1.53359035320890e+001°)	(-3.65088126751755e-001dB,-1.53359035320890e+001°)	(-1.15503137230390e+001dB,7.34612644980946e+001°)
4.54651741293532e+008	(-1.12921965927161e+001dB,7.30076726441837e+001°)	(-3.85870319215553e-001dB,-1.58105179476049e+001°)	(-3.85870319215555e-001dB,-1.58105179476049e+001°)	(-1.12921965927149e+001dB,7.30076726441835e+001°)
4.68828358208955e+008	(-1.10429644625685e+001dB,7.25546647865640e+001°)	(-4.07215459061417e-001dB,-1.62834808858684e+001°)	(-4.07215459061418e-001dB,-1.62834808858684e+001°)	(-1.10429644625667e+001dB,7.25546647865640e+001°)
4.83004975124378e+008	(-1.08021093436222e+001dB,7.21023592576382e+001°)	(-4.29118786466958e-001dB,-1.67547564672276e+001°)	(-4.29118786466958e-001dB,-1.67547564672276e+001°)	(-1.08021093436205e+001dB,7.21023592576381e+001°)
4.97181592039801e+008	(-1.05691667801047e+001dB,7.16508647450706e+001°)	(-4.51575426254902e-001dB,-1.72243097732539e+001°)	(-4.51575426254903e-001dB,-1.72243097732539e+001°)	(-1.05691667801034e+001dB,7.16508647450706e+001°)
5.11358208955223e+008	(-1.03437109488753e+001dB,7.12002814126028e+001°)	(-4.74580396389120e-001dB,-1.76921068578306e+001°)	(-4.74580396389124e-001dB,-1.76921068578306e+001°)	(-1.03437109488744e+001dB,7.12002814126028e+001°)
5.25534825870646e+008	(-1.01253504296374e+001dB,7.07507018478915e+001°)	(-4.98128616046150e-001dB,-1.81581147566609e+001°)	(-4.98128616046149e-001dB,-1.81581147566609e+001°)	(-1.01253504296370e+001dB,7.07507018478915e+001°)
5.39711442786069e+008	(-9.91372453878541e+000dB,7.03022118681557e+001°)	(-5.22214913314396e-001dB,-1.86223014952443e+001°)	(-5.22214913314396e-001dB,-1.86223014952443e+001°)	(-9.91372453878466e+000dB,7.03022118681557e+001°)
5.53888059701492e+008	(-9.70850013918265e+000dB,6.98548912083214e+001°)	(-5.46834032563896e-001dB,-1.90846360953724e+001°)	(-5.46834032563891e-001dB,-1.90846360953724e+001°)	(-9.70850013918174e+000dB,6.98548912083215e+001°)
5.68064676616915e+008	(-9.50936885369303e+000dB,6.94088141116089e+001°)	(-5.71980641523028e-001dB,-1.95450885801953e+001°)	(-5.71980641523027e-001dB,-1.95450885801953e+001°)	(-9.50936885369121e+000dB,6.94088141116090e+001°)
5.82241293532338e+008	(-9.31604462272584e+000dB,6.89640498386785e+001°)	(-5.97649338087872e-001dB,-2.00036299779014e+001°)	(-5.97649338087869e-001dB,-2.00036299779014e+001°)	(-9.31604462272421e+000dB,6.89640498386786e+001°)
5.96417910447761e+008	(-9.12826155613620e+000dB,6.85206631085760e+001°)	(-6.23834656891030e-001dB,-2.04602323240639e+001°)	(-6.23834656891031e-001dB,-2.04602323240639e+001°)	(-9.12826155613507e+000dB,6.85206631085760e+001°)
6.10594527363184e+008	(-8.94577203796455e+000dB,6.80787144822249e+001°)	(-6.50531075644745e-001dB,-2.09148686626945e+001°)	(-6.50531075644744e-001dB,-2.09148686626944e+001°)	(-8.94577203796256e+000dB,6.80787144822250e+001°)
6.24771144278607e+008	(-8.76834504918150e+000dB,6.76382606973783e+001°)	(-6.77733021273578e-001dB,-2.13675130460483e+001°)	(-6.77733021273577e-001dB,-2.13675130460483e+001°)	(-8.76834504918010e+000dB,6.76382606973783e+001°)
6.38947761194030e+008	(-8.59576467908863e+000dB,6.71993549624749e+001°)	(-7.05434875854927e-001dB,-2.18181405332400e+001°)	(-7.05434875854928e-001dB,-2.18181405332400e+001°)	(-8.59576467908683e+000dB,6.71993549624748e+001°)
6.53124378109452e+008	(-8.42782880049330e+000dB,6.67620472153935e+001°)	(-7.33630982367220e-001dB,-2.22667271876952e+001°)	(-7.33630982367220e-001dB,-2.22667271876952e+001°)	(-8.42782880049251e+000dB,6.67620472153935e+001°)
6.67300995024875e+008	(-8.26434788756993e+000dB,6.63263843523612e+001°)	(-7.62315650264923e-001dB,-2.27132500735046e+001°)	(-7.62315650264923e-001dB,-2.27132500735046e+001°)	(-8.26434788756874e+000dB,6.63263843523612e+001°)
6.81477611940298e+008	(-8.10514395836550e+000dB,6.58924104311634e+001°)	(-7.91483160876105e-001dB,-2.31576872507070e+001°)	(-7.91483160876106e-001dB,-2.31576872507070e+001°)	(-8.10514395836422e+000dB,6.58924104311634e+001°)
6.95654228855721e+008	(-7.95004962656176e+000dB,6.54601668523811e+001°)	(-8.21127772637825e-001dB,-2.36000177695639e+001°)	(-8.21127772637825e-001dB,-2.36000177695638e+001°)	(-7.95004962656098e+000dB,6.54601668523811e+001°)
7.09830845771144e+008	(-7.79890724923846e+000dB,6.50296925216200e+001°)	(-8.51243726167690e-001dB,-2.40402216638610e+001°)	(-8.51243726167690e-001dB,-2.40402216638610e+001°)	(-7.79890724923654e+000dB,6.50296925216200e+001°)
7.24007462686567e+008	(-7.65156815922808e+000dB,6.46010239953031e+001°)	(-8.81825249174284e-001dB,-2.44782799432804e+001°)	(-8.81825249174286e-001dB,-2.44782799432804e+001°)	(-7.65156815922723e+000dB,6.46010239953031e+001°)
7.38184079601990e+008	(-7.50789197222875e+000dB,6.41741956123004e+001°)	(-9.12866561218168e-001dB,-2.49141745849053e+001°)	(-9.12866561218167e-001dB,-2.49141745849053e+001°)	(-7.50789197222718e+000dB,6.41741956123004e+001°)
7.52360696517413e+008	(-7.36774596008996e+000dB,6.37492396131146e+001°)	(-9.44361878311952e-001dB,-2.53478885238748e+001°)	(-9.44361878311953e-001dB,-2.53478885238748e+001°)	(-7.36774596008805e+000dB,6.37492396131145e+001°)
7.66537313432836e+008	(-7.23100448288104e+000dB,6.33261862483548e+001°)	(-9.76305417375498e-001dB,-2.57794056432624e+001°)	(-9.76305417375496e-001dB,-2.57794056432624e+001°)	(-7.23100448288028e+000dB,6.33261862483548e+001°)
7.80713930348259e+008	(-7.09754847324634e+000dB,6.29050638777869e+001°)	(-1.00869140054106e+000dB,-2.62087107632075e+001°)	(-1.00869140054106e+000dB,-2.62087107632075e+001°)	(-7.09754847324533e+000dB,6.29050638777868e+001°)
7.94890547263682e+008	(-6.96726496738038e+000dB,6.24858990611053e+001°)	(-1.04151405930739e+000dB,-2.66357896293395e+001°)	(-1.04151405930739e+000dB,-2.66357896293395e+001°)	(-6.96726496737934e+000dB,6.24858990611052e+001°)
8.09067164179105e+008	(-6.84004667768538e+000dB,6.20687166415136e+001°)	(-1.07476763855301e+000dB,-2.70606289005549e+001°)	(-1.07476763855301e+000dB,-2.70606289005549e+001°)	(-6.84004667768441e+000dB,6.20687166415136e+001°)
8.23243781094527e+008	(-6.71579160273577e+000dB,6.16535398229102e+001°)	(-1.10844640040264e+000dB,-2.74832161361766e+001°)	(-1.10844640040264e+000dB,-2.74832161361766e+001°)	(-6.71579160273409e+000dB,6.16535398229103e+001°)
8.37420398009950e+008	(-6.59440267071812e+000dB,6.12403902414472e+001°)	(-1.14254462795042e+000dB,-2.79035397825413e+001°)	(-1.14254462795042e+000dB,-2.79035397825413e+001°)	(-6.59440267071752e+000dB,6.12403902414473e+001°)
8.51597014925373e+008	(-6.47578741297438e+000dB,6.08292880321454e+001°)	(-1.17705662884541e+000dB,-2.83215891590662e+001°)	(-1.17705662884541e+000dB,-2.83215891590662e+001°)	(-6.47578741297324e+000dB,6.08292880321454e+001°)
8.65773631840796e+008	(-6.35985766462848e+000dB,6.04202518910511e+001°)	(-1.21197673873173e+000dB,-2.87373544438156e+001°)	(-1.21197673873173e+000dB,-2.87373544438156e+001°)	(-6.35985766462639e+000dB,6.04202518910512e+001°)
8.79950248756219e+008	(-6.24652928967119e+000dB,6.00132991335038e+001°)	(-1.24729932455476e+000dB,-2.91508266586306e+001°)	(-1.24729932455476e+000dB,-2.91508266586306e+001°)	(-6.24652928966907e+000dB,6.00132991335039e+001°)
8.94126865671642e+008	(-6.13572192813250e+000dB,5.96084457488932e+001°)	(-1.28301878772967e+000dB,-2.95619976538481e+001°)	(-1.28301878772966e+000dB,-2.95619976538480e+001°)	(-6.13572192813187e+000dB,5.96084457488932e+001°)
9.08303482587065e+008	(-6.02735876324982e+000dB,5.92057064522901e+001°)	(-1.31912956717557e+000dB,-2.99708600926528e+001°)	(-1.31912956717557e+000dB,-2.99708600926527e+001°)	(-6.02735876324902e+000dB,5.92057064522901e+001°)
9.22480099502488e+008	(-5.92136630675181e+000dB,5.88050947332423e+001°)	(-1.35562614221292e+000dB,-3.03774074350892e+001°)	(-1.35562614221291e+000dB,-3.03774074350892e+001°)	(-5.92136630675113e+000dB,5.88050947332423e+001°)
9.36656716417911e+008	(-5.81767420061196e+000dB,5.84066229020772e+001°)	(-1.39250303533432e+000dB,-3.07816339217896e+001°)	(-1.39250303533432e+000dB,-3.07816339217896e+001°)	(-5.81767420061123e+000dB,5.84066229020772e+001°)
9.50833333333334e+008	(-5.71621503375729e+000dB,5.80103021339027e+001°)	(-1.42975481484320e+000dB,-3.11835345574358e+001°)	(-1.42975481484320e+000dB,-3.11835345574358e+001°)	(-5.71621503375579e+000dB,5.80103021339027e+001°)
9.65009950248757e+008	(-5.61692417240239e+000dB,5.76161425105391e+001°)	(-1.46737609736476e+000dB,-3.15831050939957e+001°)	(-1.46737609736476e+000dB,-3.15831050939957e+001°)	(-5.61692417240050e+000dB,5.76161425105391e+001°)
9.79186567164180e+008	(-5.51973960281011e+000dB,5.72241530605833e+001°)	(-1.50536155023319e+000dB,-3.19803420137706e+001°)	(-1.50536155023320e+000dB,-3.19803420137706e+001°)	(-5.51973960280928e+000dB,5.72241530605833e+001°)
9.93363184079602e+008	(-5.42460178539748e+000dB,5.68343417977604e+001°)	(-1.54370589375623e+000dB,-3.23752425122837e+001°)	(-1.54370589375622e+000dB,-3.23752425122837e+001°)	(-5.42460178539604e+000dB,5.68343417977604e+001°)
1.00753980099503e+009	(-5.33145351920174e+000dB,5.64467157576839e+001°)	(-1.58240390335484e+000dB,-3.27678044810303e+001°)	(-1.58240390335484e+000dB,-3.27678044810303e+001°)	(-5.33145351919981e+000dB,5.64467157576839e+001°)
1.02171641791045e+009	(-5.24023981585217e+000dB,5.60612810332028e+001°)	(-1.62145041158924e+000dB,-3.31580264901391e+001°)	(-1.62145041158924e+000dB,-3.31580264901391e+001°)	(-5.24023981585052e+000dB,5.60612810332029e+001°)
1.03589303482587e+009	(-5.15090778223812e+000dB,5.56780428084095e+001°)	(-1.66084031006711e+000dB,-3.35459077709582e+001°)	(-1.66084031006711e+000dB,-3.35459077709582e+001°)	(-5.15090778223736e+000dB,5.56780428084095e+001°)
1.05006965174129e+009	(-5.06340651116266e+000dB,5.52970053914179e+001°)	(-1.70056855123872e+000dB,-3.39314481985980e+001°)	(-1.70056855123872e+000dB,-3.39314481985980e+001°)	(-5.06340651116122e+000dB,5.52970053914179e+001°)
1.06424626865672e+009	(-4.97768697932505e+000dB,5.49181722459877e+001°)	(-1.74063015007865e+000dB,-3.43146482744511e+001°)	(-1.74063015007865e+000dB,-3.43146482744511e+001°)	(-4.97768697932397e+000dB,5.49181722459877e+001°)
1.07842288557214e+009	(-4.89370195206376e+000dB,5.45415460221091e+001°)	(-1.78102018566477e+000dB,-3.46955091087307e+001°)	(-1.78102018566477e+000dB,-3.46955091087307e+001°)	(-4.89370195206188e+000dB,5.45415460221091e+001°)
1.09259950248756e+009	(-4.81140589429534e+000dB,5.41671285855578e+001°)	(-1.82173380264541e+000dB,-3.50740324030261e+001°)	(-1.82173380264541e+000dB,-3.50740324030261e+001°)	(-4.81140589429476e+000dB,5.41671285855577e+001°)
1.10677611940299e+009	(-4.73075488719790e+000dB,5.37949210465464e+001°)	(-1.86276621261088e+000dB,-3.54502204329266e+001°)	(-1.86276621261087e+000dB,-3.54502204329266e+001°)	(-4.73075488719736e+000dB,5.37949210465465e+001°)
1.12095273631841e+009	(-4.65170655015949e+000dB,5.34249237874572e+001°)	(-1.90411269535790e+000dB,-3.58240760307044e+001°)	(-1.90411269535790e+000dB,-3.58240760307044e+001°)	(-4.65170655015868e+000dB,5.34249237874573e+001°)
1.13512935323383e+009	(-4.57421996762079e+000dB,5.30571364897617e+001°)	(-1.94576860006233e+000dB,-3.61956025681026e+001°)	(-1.94576860006233e+000dB,-3.61956025681026e+001°)	(-4.57421996761922e+000dB,5.30571364897617e+001°)
1.14930597014925e+009	(-4.49825562042319e+000dB,5.26915581601325e+001°)	(-1.98772934635481e+000dB,-3.65648039392316e+001°)	(-1.98772934635481e+000dB,-3.65648039392316e+001°)	(-4.49825562042196e+000dB,5.26915581601325e+001°)
1.16348258706468e+009	(-4.42377532134120e+000dB,5.23281871558110e+001°)	(-2.02999042530833e+000dB,-3.69316845436024e+001°)	(-2.02999042530833e+000dB,-3.69316845436024e+001°)	(-4.42377532133890e+000dB,5.23281871558111e+001°)
1.17765920398010e+009	(-4.35074215447075e+000dB,5.19670212092288e+001°)	(-2.07254740033212e+000dB,-3.72962492692967e+001°)	(-2.07254740033212e+000dB,-3.72962492692968e+001°)	(-4.35074215446914e+000dB,5.19670212092288e+001°)
1.19183582089552e+009	(-4.27912041822337e+000dB,5.16080574519635e+001°)	(-2.11539590798722e+000dB,-3.76585034763161e+001°)	(-2.11539590798722e+000dB,-3.76585034763161e+001°)	(-4.27912041822155e+000dB,5.16080574519635e+001°)
1.20601243781095e+009	(-4.20887557163264e+000dB,5.12512924380003e+001°)	(-2.15853165871252e+000dB,-3.80184529800926e+001°)	(-2.15853165871252e+000dB,-3.80184529800926e+001°)	(-4.20887557163083e+000dB,5.12512924380004e+001°)
1.22018905472637e+009	(-4.13997418376591e+000dB,5.08967221663683e+001°)	(-2.20195043747568e+000dB,-3.83761040352022e+001°)	(-2.20195043747569e+000dB,-3.83761040352022e+001°)	(-4.13997418376486e+000dB,5.08967221663682e+001°)
1.23436567164179e+009	(-4.07238388601092e+000dB,5.05443421031541e+001°)	(-2.24564810434714e+000dB,-3.87314633192796e+001°)	(-2.24564810434714e+000dB,-3.87314633192796e+001°)	(-4.07238388600922e+000dB,5.05443421031540e+001°)
1.24854228855722e+009	(-4.00607332703051e+000dB,5.01941472029014e+001°)	(-2.28962059499619e+000dB,-3.90845379171405e+001°)	(-2.28962059499619e+000dB,-3.90845379171405e+001°)	(-4.00607332702924e+000dB,5.01941472029013e+001°)
1.26271890547264e+009	(-3.94101213022468e+000dB,4.98461319294499e+001°)	(-2.33386392112248e+000dB,-3.94353353051425e+001°)	(-2.33386392112248e+000dB,-3.94353353051425e+001°)	(-3.94101213022389e+000dB,4.98461319294500e+001°)
1.27689552238806e+009	(-3.87717085350622e+000dB,4.95002902761918e+001°)	(-2.37837417081454e+000dB,-3.97838633357711e+001°)	(-2.37837417081455e+000dB,-3.97838633357711e+001°)	(-3.87717085350467e+000dB,4.95002902761918e+001°)
1.29107213930348e+009	(-3.81452095124427e+000dB,4.91566157857781e+001°)	(-2.42314750884327e+000dB,-4.01301302224694e+001°)	(-2.42314750884327e+000dB,-4.01301302224694e+001°)	(-3.81452095124366e+000dB,4.91566157857780e+001°)
1.30524875621891e+009	(-3.75303473824446e+000dB,4.88151015693059e+001°)	(-2.46818017689759e+000dB,-4.04741445247299e+001°)	(-2.46818017689759e+000dB,-4.04741445247299e+001°)	(-3.75303473824400e+000dB,4.88151015693059e+001°)
1.31942537313433e+009	(-3.69268535560558e+000dB,4.84757403249612e+001°)	(-2.51346849375400e+000dB,-4.08159151334303e+001°)	(-2.51346849375400e+000dB,-4.08159151334303e+001°)	(-3.69268535560467e+000dB,4.84757403249612e+001°)
1.33360199004975e+009	(-3.63344673835516e+000dB,4.81385243561644e+001°)	(-2.55900885539317e+000dB,-4.11554512564440e+001°)	(-2.55900885539317e+000dB,-4.11554512564440e+001°)	(-3.63344673835361e+000dB,4.81385243561644e+001°)
1.34777860696518e+009	(-3.57529358473851e+000dB,4.78034455892138e+001°)	(-2.60479773506088e+000dB,-4.14927624045161e+001°)	(-2.60479773506088e+000dB,-4.14927624045161e+001°)	(-3.57529358473672e+000dB,4.78034455892139e+001°)
1.36195522388060e+009	(-3.51820132705908e+000dB,4.74704955904427e+001°)	(-2.65083168327752e+000dB,-4.18278583774162e+001°)	(-2.65083168327752e+000dB,-4.18278583774162e+001°)	(-3.51820132705849e+000dB,4.74704955904427e+001°)
1.37613184079602e+009	(-3.46214610397632e+000dB,4.71396655829016e+001°)	(-2.69710732779981e+000dB,-4.21607492503719e+001°)	(-2.69710732779981e+000dB,-4.21607492503720e+001°)	(-3.46214610397571e+000dB,4.71396655829016e+001°)
1.39030845771144e+009	(-3.40710473415768e+000dB,4.68109464625639e+001°)	(-2.74362137353163e+000dB,-4.24914453607756e+001°)	(-2.74362137353162e+000dB,-4.24914453607756e+001°)	(-3.40710473415660e+000dB,4.68109464625639e+001°)
1.40448507462687e+009	(-3.35305469122085e+000dB,4.64843288140850e+001°)	(-2.79037060239512e+000dB,-4.28199572951846e+001°)	(-2.79037060239512e+000dB,-4.28199572951846e+001°)	(-3.35305469121894e+000dB,4.64843288140850e+001°)
1.41866169154229e+009	(-3.29997407987318e+000dB,4.61598029261067e+001°)	(-2.83735187315744e+000dB,-4.31462958766031e+001°)	(-2.83735187315745e+000dB,-4.31462958766031e+001°)	(-3.29997407987165e+000dB,4.61598029261067e+001°)
1.43283830845771e+009	(-3.24784161318736e+000dB,4.58373588061295e+001°)	(-2.88456212122052e+000dB,-4.34704721520571e+001°)	(-2.88456212122052e+000dB,-4.34704721520571e+001°)	(-3.24784161318642e+000dB,4.58373588061295e+001°)
1.44701492537314e+009	(-3.19663659093522e+000dB,4.55169861949472e+001°)	(-2.93199835837134e+000dB,-4.37924973804525e+001°)	(-2.93199835837134e+000dB,-4.37924973804525e+001°)	(-3.19663659093377e+000dB,4.55169861949473e+001°)
1.46119154228856e+009	(-3.14633887892277e+000dB,4.51986745806608e+001°)	(-2.97965767249731e+000dB,-4.41123830207237e+001°)	(-2.97965767249731e+000dB,-4.41123830207237e+001°)	(-3.14633887892076e+000dB,4.51986745806608e+001°)
1.47536815920398e+009	(-3.09692888927338e+000dB,4.48824132122831e+001°)	(-3.02753722727096e+000dB,-4.44301407202745e+001°)	(-3.02753722727096e+000dB,-4.44301407202745e+001°)	(-3.09692888927130e+000dB,4.48824132122831e+001°)
1.48954477611940e+009	(-3.04838756159780e+000dB,4.45681911129365e+001°)	(-3.07563426180305e+000dB,-4.47457823037065e+001°)	(-3.07563426180305e+000dB,-4.47457823037065e+001°)	(-3.04838756159632e+000dB,4.45681911129365e+001°)
1.50372139303483e+009	(-3.00069634500374e+000dB,4.42559970926526e+001°)	(-3.12394609026731e+000dB,-4.50593197618353e+001°)	(-3.12394609026731e+000dB,-4.50593197618353e+001°)	(-3.00069634500241e+000dB,4.42559970926526e+001°)
1.51789800995025e+009	(-2.95383718089548e+000dB,4.39458197607825e+001°)	(-3.17247010149822e+000dB,-4.53707652409918e+001°)	(-3.17247010149822e+000dB,-4.53707652409918e+001°)	(-2.95383718089349e+000dB,4.39458197607825e+001°)
1.53207462686567e+009	(-2.90779248652028e+000dB,4.36376475380233e+001°)	(-3.22120375856344e+000dB,-4.56801310326068e+001°)	(-3.22120375856344e+000dB,-4.56801310326068e+001°)	(-2.90779248651993e+000dB,4.36376475380233e+001°)
1.54625124378110e+009	(-2.86254513923427e+000dB,4.33314686680832e+001°)	(-3.27014459831904e+000dB,-4.59874295630907e+001°)	(-3.27014459831904e+000dB,-4.59874295630907e+001°)	(-2.86254513923363e+000dB,4.33314686680832e+001°)
1.56042786069652e+009	(-2.81807846141616e+000dB,4.30272712289613e+001°)	(-3.31929023093500e+000dB,-4.62926733839727e+001°)	(-3.31929023093500e+000dB,-4.62926733839727e+001°)	(-2.81807846141445e+000dB,4.30272712289613e+001°)
