Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.83455000000000e+008	(-1.26453949505392e+001dB,7.46418726414791e+001°)	(-3.11177513808090e-001dB,-1.34782013422760e+001°)	(-3.11177513808091e-001dB,-1.34782013422760e+001°)	(-1.26453949505393e+001dB,7.46418726414791e+001°)
4.04702500000000e+008	(-1.22022601210676e+001dB,7.40040228886714e+001°)	(-3.38718608523354e-001dB,-1.41987541867693e+001°)	(-3.38718608523357e-001dB,-1.41987541867693e+001°)	(-1.22022601210673e+001dB,7.40040228886714e+001°)
4.25950000000000e+008	(-1.17841899925823e+001dB,7.33622838031059e+001°)	(-3.67547004613246e-001dB,-1.49153405134047e+001°)	(-3.67547004613248e-001dB,-1.49153405134047e+001°)	(-1.17841899925827e+001dB,7.33622838031059e+001°)
4.47197500000000e+008	(-1.13888388364497e+001dB,7.27178985615779e+001°)	(-3.97642782187993e-001dB,-1.56278069133336e+001°)	(-3.97642782187992e-001dB,-1.56278069133336e+001°)	(-1.13888388364497e+001dB,7.27178985615779e+001°)
4.68445000000000e+008	(-1.10141835310962e+001dB,7.20719096571290e+001°)	(-4.28985276974578e-001dB,-1.63360062362227e+001°)	(-4.28985276974581e-001dB,-1.63360062362227e+001°)	(-1.10141835310965e+001dB,7.20719096571289e+001°)
4.89692500000000e+008	(-1.06584663583926e+001dB,7.14252004432186e+001°)	(-4.61553154872597e-001dB,-1.70397977099442e+001°)	(-4.61553154872599e-001dB,-1.70397977099442e+001°)	(-1.06584663583922e+001dB,7.14252004432188e+001°)
5.10940000000000e+008	(-1.03201499381231e+001dB,7.07785264059761e+001°)	(-4.95324482347645e-001dB,-1.77390470357418e+001°)	(-4.95324482347646e-001dB,-1.77390470357418e+001°)	(-1.03201499381224e+001dB,7.07785264059763e+001°)
5.32187500000000e+008	(-9.99788133862695e+000dB,7.01325390187614e+001°)	(-5.30276793382592e-001dB,-1.84336264598325e+001°)	(-5.30276793382593e-001dB,-1.84336264598325e+001°)	(-9.99788133862683e+000dB,7.01325390187615e+001°)
5.53435000000000e+008	(-9.69046321169887e+000dB,6.94878041620414e+001°)	(-5.66387153468229e-001dB,-1.91234148223911e+001°)	(-5.66387153468230e-001dB,-1.91234148223911e+001°)	(-9.69046321169851e+000dB,6.94878041620415e+001°)
5.74682500000000e+008	(-9.39683036624482e+000dB,6.88448165086675e+001°)	(-6.03632220953102e-001dB,-1.98082975848887e+001°)	(-6.03632220953104e-001dB,-1.98082975848887e+001°)	(-9.39683036624485e+000dB,6.88448165086675e+001°)
5.95930000000000e+008	(-9.11603059741624e+000dB,6.82040108777887e+001°)	(-6.41988305967425e-001dB,-2.04881668367923e+001°)	(-6.41988305967427e-001dB,-2.04881668367923e+001°)	(-9.11603059741597e+000dB,6.82040108777888e+001°)
6.17177500000000e+008	(-8.84720887760661e+000dB,6.75657712857545e+001°)	(-6.81431427046878e-001dB,-2.11629212826453e+001°)	(-6.81431427046883e-001dB,-2.11629212826453e+001°)	(-8.84720887760693e+000dB,6.75657712857543e+001°)
6.38425000000000e+008	(-8.58959422710945e+000dB,6.69304382296203e+001°)	(-7.21937365539874e-001dB,-2.18324662106007e+001°)	(-7.21937365539873e-001dB,-2.18324662106007e+001°)	(-8.58959422710980e+000dB,6.69304382296203e+001°)
6.59672500000000e+008	(-8.34248873831198e+000dB,6.62983146013864e+001°)	(-7.63481717834513e-001dB,-2.24967134434847e+001°)	(-7.63481717834516e-001dB,-2.24967134434847e+001°)	(-8.34248873831164e+000dB,6.62983146013864e+001°)
6.80920000000000e+008	(-8.10525834390404e+000dB,6.56696705322170e+001°)	(-8.06039945426620e-001dB,-2.31555812735063e+001°)	(-8.06039945426621e-001dB,-2.31555812735063e+001°)	(-8.10525834390380e+000dB,6.56696705322170e+001°)
7.02167500000000e+008	(-7.87732500753781e+000dB,6.50447473936524e+001°)	(-8.49587422832797e-001dB,-2.38089943817417e+001°)	(-8.49587422832797e-001dB,-2.38089943817417e+001°)	(-7.87732500753777e+000dB,6.50447473936524e+001°)
7.23415000000000e+008	(-7.65816008238108e+000dB,6.44237611295505e+001°)	(-8.94099483340827e-001dB,-2.44568837435214e+001°)	(-8.94099483340828e-001dB,-2.44568837435214e+001°)	(-7.65816008238084e+000dB,6.44237611295506e+001°)
7.44662500000000e+008	(-7.44727863454113e+000dB,6.38069050529289e+001°)	(-9.39551462592492e-001dB,-2.50991865208659e+001°)	(-9.39551462592492e-001dB,-2.50991865208659e+001°)	(-7.44727863454088e+000dB,6.38069050529290e+001°)
7.65910000000000e+008	(-7.24423456827095e+000dB,6.31943522120440e+001°)	(-9.85918739991983e-001dB,-2.57358459431034e+001°)	(-9.85918739991982e-001dB,-2.57358459431033e+001°)	(-7.24423456827092e+000dB,6.31943522120439e+001°)
7.87157500000000e+008	(-7.04861642107509e+000dB,6.25862574074459e+001°)	(-1.03317677793534e+000dB,-2.63668111767935e+001°)	(-1.03317677793534e+000dB,-2.63668111767935e+001°)	(-7.04861642107489e+000dB,6.25862574074460e+001°)
8.08405000000000e+008	(-6.86004372140305e+000dB,6.19827589244705e+001°)	(-1.08130115886094e+000dB,-2.69920371860640e+001°)	(-1.08130115886094e+000dB,-2.69920371860639e+001°)	(-6.86004372140257e+000dB,6.19827589244707e+001°)
8.29652500000000e+008	(-6.67816382109898e+000dB,6.13839800323396e+001°)	(-1.13026762012913e+000dB,-2.76114845844474e+001°)	(-1.13026762012914e+000dB,-2.76114845844474e+001°)	(-6.67816382109921e+000dB,6.13839800323394e+001°)
8.50900000000000e+008	(-6.50264913031590e+000dB,6.07900302906981e+001°)	(-1.18005208674430e+000dB,-2.82251194792772e+001°)	(-1.18005208674431e+000dB,-2.82251194792772e+001°)	(-6.50264913031608e+000dB,6.07900302906981e+001°)
8.72147500000000e+008	(-6.33319469507221e+000dB,6.02010066963261e+001°)	(-1.23063070193541e+000dB,-2.88329133096578e+001°)	(-1.23063070193541e+000dB,-2.88329133096578e+001°)	(-6.33319469507156e+000dB,6.02010066963262e+001°)
8.93395000000000e+008	(-6.16951606772724e+000dB,5.96169946964726e+001°)	(-1.28197985562524e+000dB,-2.94348426790066e+001°)	(-1.28197985562524e+000dB,-2.94348426790066e+001°)	(-6.16951606772741e+000dB,5.96169946964726e+001°)
9.14642500000000e+008	(-6.01134742883388e+000dB,5.90380690902293e+001°)	(-1.33407621082263e+000dB,-3.00308891831143e+001°)	(-1.33407621082263e+000dB,-3.00308891831143e+001°)	(-6.01134742883394e+000dB,5.90380690902293e+001°)
9.35890000000000e+008	(-5.85843992548817e+000dB,5.84642948353155e+001°)	(-1.38689672796964e+000dB,-3.06210392346133e+001°)	(-1.38689672796964e+000dB,-3.06210392346133e+001°)	(-5.85843992548843e+000dB,5.84642948353155e+001°)
9.57137500000000e+008	(-5.71056019682634e+000dB,5.78957277745805e+001°)	(-1.44041868729795e+000dB,-3.12052838847282e+001°)	(-1.44041868729795e+000dB,-3.12052838847282e+001°)	(-5.71056019682675e+000dB,5.78957277745805e+001°)
9.78385000000000e+008	(-5.56748906180296e+000dB,5.73324152938698e+001°)	(-1.49461970923919e+000dB,-3.17836186431072e+001°)	(-1.49461970923919e+000dB,-3.17836186431072e+001°)	(-5.56748906180271e+000dB,5.73324152938697e+001°)
9.99632500000000e+008	(-5.42902034815051e+000dB,5.67743969208920e+001°)	(-1.54947777294562e+000dB,-3.23560432964936e+001°)	(-1.54947777294562e+000dB,-3.23560432964936e+001°)	(-5.42902034815065e+000dB,5.67743969208920e+001°)
1.02088000000000e+009	(-5.29495984454456e+000dB,5.62217048730753e+001°)	(-1.60497123298478e+000dB,-3.29225617269583e+001°)	(-1.60497123298478e+000dB,-3.29225617269583e+001°)	(-5.29495984454459e+000dB,5.62217048730753e+001°)
1.04212750000000e+009	(-5.16512436057612e+000dB,5.56743645609814e+001°)	(-1.66107883426470e+000dB,-3.34831817303360e+001°)	(-1.66107883426470e+000dB,-3.34831817303360e+001°)	(-5.16512436057584e+000dB,5.56743645609815e+001°)
1.06337500000000e+009	(-5.03934088134898e+000dB,5.51323950528252e+001°)	(-1.71777972526220e+000dB,-3.40379148354888e+001°)	(-1.71777972526220e+000dB,-3.40379148354888e+001°)	(-5.03934088134897e+000dB,5.51323950528251e+001°)
1.08462250000000e+009	(-4.91744580533816e+000dB,5.45958095046927e+001°)	(-1.77505346962136e+000dB,-3.45867761249520e+001°)	(-1.77505346962136e+000dB,-3.45867761249520e+001°)	(-4.91744580533798e+000dB,5.45958095046928e+001°)
1.10587000000000e+009	(-4.79928425569797e+000dB,5.40646155603203e+001°)	(-1.83288005619085e+000dB,-3.51297840574679e+001°)	(-1.83288005619085e+000dB,-3.51297840574679e+001°)	(-4.79928425569803e+000dB,5.40646155603202e+001°)
1.12711750000000e+009	(-4.68470945654106e+000dB,5.35388157237148e+001°)	(-1.89123990757693e+000dB,-3.56669602928799e+001°)	(-1.89123990757693e+000dB,-3.56669602928799e+001°)	(-4.68470945654138e+000dB,5.35388157237148e+001°)
1.14836500000000e+009	(-4.57358216680980e+000dB,5.30184077073635e+001°)	(-1.95011388728171e+000dB,-3.61983295197957e+001°)	(-1.95011388728171e+000dB,-3.61983295197957e+001°)	(-4.57358216680924e+000dB,5.30184077073635e+001°)
1.16961250000000e+009	(-4.46577016532548e+000dB,5.25033847583824e+001°)	(-2.00948330550057e+000dB,-3.67239192863902e+001°)	(-2.00948330550058e+000dB,-3.67239192863902e+001°)	(-4.46577016532541e+000dB,5.25033847583823e+001°)
1.19086000000000e+009	(-4.36114778143145e+000dB,5.19937359646329e+001°)	(-2.06932992365779e+000dB,-3.72437598346904e+001°)	(-2.06932992365779e+000dB,-3.72437598346904e+001°)	(-4.36114778143121e+000dB,5.19937359646329e+001°)
1.21210750000000e+009	(-4.25959546631100e+000dB,5.14894465424944e+001°)	(-2.12963595774448e+000dB,-3.77578839386068e+001°)	(-2.12963595774448e+000dB,-3.77578839386068e+001°)	(-4.25959546631082e+000dB,5.14894465424944e+001°)
1.23335500000000e+009	(-4.16099940070949e+000dB,5.09904981078140e+001°)	(-2.19038408054016e+000dB,-3.82663267459802e+001°)	(-2.19038408054016e+000dB,-3.82663267459802e+001°)	(-4.16099940070982e+000dB,5.09904981078139e+001°)
1.25460250000000e+009	(-4.06525113527783e+000dB,5.04968689313120e+001°)	(-2.25155742278534e+000dB,-3.87691256248458e+001°)	(-2.25155742278534e+000dB,-3.87691256248458e+001°)	(-4.06525113527756e+000dB,5.04968689313121e+001°)
1.27585000000000e+009	(-3.97224726021201e+000dB,5.00085341795641e+001°)	(-2.31313957337326e+000dB,-3.92663200140858e+001°)	(-2.31313957337326e+000dB,-3.92663200140858e+001°)	(-3.97224726021175e+000dB,5.00085341795642e+001°)
1.29709750000000e+009	(-3.88188910127220e+000dB,4.95254661425753e+001°)	(-2.37511457863591e+000dB,-3.97579512786293e+001°)	(-2.37511457863591e+000dB,-3.97579512786293e+001°)	(-3.88188910127197e+000dB,4.95254661425753e+001°)
1.31834500000000e+009	(-3.79408243957242e+000dB,4.90476344487981e+001°)	(-2.43746694078363e+000dB,-4.02440625692962e+001°)	(-2.43746694078363e+000dB,-4.02440625692963e+001°)	(-3.79408243957237e+000dB,4.90476344487981e+001°)
1.33959250000000e+009	(-3.70873725285523e+000dB,4.85750062683925e+001°)	(-2.50018161556780e+000dB,-4.07246986873809e+001°)	(-2.50018161556780e+000dB,-4.07246986873809e+001°)	(-3.70873725285550e+000dB,4.85750062683924e+001°)
1.36084000000000e+009	(-3.62576747620914e+000dB,4.81075465054227e+001°)	(-2.56324400922753e+000dB,-4.11999059540301e+001°)	(-2.56324400922753e+000dB,-4.11999059540301e+001°)	(-3.62576747620868e+000dB,4.81075465054227e+001°)
1.38208750000000e+009	(-3.54509078041081e+000dB,4.76452179796176e+001°)	(-2.62663997477869e+000dB,-4.16697320844468e+001°)	(-2.62663997477868e+000dB,-4.16697320844468e+001°)	(-3.54509078041066e+000dB,4.76452179796176e+001°)
1.40333500000000e+009	(-3.46662836629042e+000dB,4.71879815982836e+001°)	(-2.69035580770876e+000dB,-4.21342260669448e+001°)	(-2.69035580770876e+000dB,-4.21342260669448e+001°)	(-3.46662836628989e+000dB,4.71879815982837e+001°)
1.42458250000000e+009	(-3.39030477365653e+000dB,4.67357965188717e+001°)	(-2.75437824112427e+000dB,-4.25934380468279e+001°)	(-2.75437824112427e+000dB,-4.25934380468279e+001°)	(-3.39030477365694e+000dB,4.67357965188717e+001°)
1.44583000000000e+009	(-3.31604770351609e+000dB,4.62886203027082e+001°)	(-2.81869444041370e+000dB,-4.30474192150906e+001°)	(-2.81869444041370e+000dB,-4.30474192150906e+001°)	(-3.31604770351612e+000dB,4.62886203027081e+001°)
1.46707750000000e+009	(-3.24378785240628e+000dB,4.58464090603032e+001°)	(-2.88329199746461e+000dB,-4.34962217018740e+001°)	(-2.88329199746461e+000dB,-4.34962217018740e+001°)	(-3.24378785240637e+000dB,4.58464090603032e+001°)
1.48832500000000e+009	(-3.17345875783080e+000dB,4.54091175886867e+001°)	(-2.94815892449494e+000dB,-4.39398984746465e+001°)	(-2.94815892449494e+000dB,-4.39398984746465e+001°)	(-3.17345875783103e+000dB,4.54091175886867e+001°)
1.50957250000000e+009	(-3.10499665384701e+000dB,4.49766995011296e+001°)	(-3.01328364753397e+000dB,-4.43785032410205e+001°)	(-3.01328364753397e+000dB,-4.43785032410204e+001°)	(-3.10499665384716e+000dB,4.49766995011296e+001°)
1.53082000000000e+009	(-3.03834033597656e+000dB,4.45491073496329e+001°)	(-3.07865499960074e+000dB,-4.48120903561354e+001°)	(-3.07865499960074e+000dB,-4.48120903561354e+001°)	(-3.03834033597621e+000dB,4.45491073496330e+001°)
1.55206750000000e+009	(-2.97343103467935e+000dB,4.41262927405174e+001°)	(-3.14426221361797e+000dB,-4.52407147345126e+001°)	(-3.14426221361797e+000dB,-4.52407147345126e+001°)	(-2.97343103467956e+000dB,4.41262927405174e+001°)
1.57331500000000e+009	(-2.91021229671550e+000dB,4.37082064434476e+001°)	(-3.21009491510243e+000dB,-4.56644317662899e+001°)	(-3.21009491510243e+000dB,-4.56644317662899e+001°)	(-2.91021229671560e+000dB,4.37082064434476e+001°)
1.59456250000000e+009	(-2.84862987376334e+000dB,4.32947984941848e+001°)	(-3.27614311466091e+000dB,-4.60832972377180e+001°)	(-3.27614311466091e+000dB,-4.60832972377179e+001°)	(-2.84862987376374e+000dB,4.32947984941848e+001°)
1.61581000000000e+009	(-2.78863161775253e+000dB,4.28860182913765e+001°)	(-3.34239720033274e+000dB,-4.64973672558225e+001°)	(-3.34239720033274e+000dB,-4.64973672558225e+001°)	(-2.78863161775289e+000dB,4.28860182913765e+001°)
1.63705750000000e+009	(-2.73016738238962e+000dB,4.24818146876492e+001°)	(-3.40884792980308e+000dB,-4.69066981771021e+001°)	(-3.40884792980309e+000dB,-4.69066981771021e+001°)	(-2.73016738238995e+000dB,4.24818146876491e+001°)
1.65830500000000e+009	(-2.67318893042579e+000dB,4.20821360752789e+001°)	(-3.47548642252019e+000dB,-4.73113465401499e+001°)	(-3.47548642252019e+000dB,-4.73113465401499e+001°)	(-2.67318893042559e+000dB,4.20821360752790e+001°)
1.67955250000000e+009	(-2.61764984623888e+000dB,4.16869304666885e+001°)	(-3.54230415173947e+000dB,-4.77113690020701e+001°)	(-3.54230415173948e+000dB,-4.77113690020701e+001°)	(-2.61764984623919e+000dB,4.16869304666885e+001°)
1.70080000000000e+009	(-2.56350545335914e+000dB,4.12961455700235e+001°)	(-3.60929293652432e+000dB,-4.81068222785705e+001°)	(-3.60929293652432e+000dB,-4.81068222785705e+001°)	(-2.56350545335965e+000dB,4.12961455700234e+001°)
1.72204750000000e+009	(-2.51071273657514e+000dB,4.09097288600299e+001°)	(-3.67644493371952e+000dB,-4.84977630875945e+001°)	(-3.67644493371952e+000dB,-4.84977630875944e+001°)	(-2.51071273657510e+000dB,4.09097288600298e+001°)
1.74329500000000e+009	(-2.45923026831121e+000dB,4.05276276444662e+001°)	(-3.74375262992269e+000dB,-4.88842480963694e+001°)	(-3.74375262992269e+000dB,-4.88842480963694e+001°)	(-2.45923026831136e+000dB,4.05276276444662e+001°)
1.76454250000000e+009	(-2.40901813898727e+000dB,4.01497891262657e+001°)	(-3.81120883347391e+000dB,-4.92663338717497e+001°)	(-3.81120883347391e+000dB,-4.92663338717497e+001°)	(-2.40901813898775e+000dB,4.01497891262657e+001°)
1.78579000000000e+009	(-2.36003789108366e+000dB,3.97761604616487e+001°)	(-3.87880666647667e+000dB,-4.96440768337145e+001°)	(-3.87880666647667e+000dB,-4.96440768337145e+001°)	(-2.36003789108380e+000dB,3.97761604616487e+001°)
1.80703750000000e+009	(-2.31225245667088e+000dB,3.94066888143874e+001°)	(-3.94653955686803e+000dB,-5.00175332119001e+001°)	(-3.94653955686803e+000dB,-5.00175332119001e+001°)	(-2.31225245667135e+000dB,3.94066888143874e+001°)
1.82828500000000e+009	(-2.26562609818561e+000dB,3.90413214064173e+001°)	(-4.01440123055570e+000dB,-5.03867590050460e+001°)	(-4.01440123055570e+000dB,-5.03867590050460e+001°)	(-2.26562609818540e+000dB,3.90413214064173e+001°)
1.84953250000000e+009	(-2.22012435222930e+000dB,3.86800055649688e+001°)	(-4.08238570362786e+000dB,-5.07518099432191e+001°)	(-4.08238570362786e+000dB,-5.07518099432191e+001°)	(-2.22012435222925e+000dB,3.86800055649688e+001°)
1.87078000000000e+009	(-2.17571397621863e+000dB,3.83226887664053e+001°)	(-4.15048727465594e+000dB,-5.11127414527084e+001°)	(-4.15048727465594e+000dB,-5.11127414527083e+001°)	(-2.17571397621880e+000dB,3.83226887664053e+001°)
1.89202750000000e+009	(-2.13236289769368e+000dB,3.79693186769266e+001°)	(-4.21870051709373e+000dB,-5.14696086234598e+001°)	(-4.21870051709373e+000dB,-5.14696086234598e+001°)	(-2.13236289769368e+000dB,3.79693186769267e+001°)
1.91327500000000e+009	(-2.09004016612974e+000dB,3.76198431903046e+001°)	(-4.28702027178536e+000dB,-5.18224661789385e+001°)	(-4.28702027178535e+000dB,-5.18224661789385e+001°)	(-2.09004016612993e+000dB,3.76198431903046e+001°)
1.93452250000000e+009	(-2.04871590710401e+000dB,3.72742104628047e+001°)	(-4.35544163959165e+000dB,-5.21713684483083e+001°)	(-4.35544163959165e+000dB,-5.21713684483083e+001°)	(-2.04871590710417e+000dB,3.72742104628047e+001°)
1.95577000000000e+009	(-2.00836127867002e+000dB,3.69323689454409e+001°)	(-4.42395997413839e+000dB,-5.25163693408102e+001°)	(-4.42395997413839e+000dB,-5.25163693408102e+001°)	(-2.00836127867008e+000dB,3.69323689454409e+001°)
1.97701750000000e+009	(-1.96894842981749e+000dB,3.65942674137057e+001°)	(-4.49257087469622e+000dB,-5.28575223222378e+001°)	(-4.49257087469622e+000dB,-5.28575223222378e+001°)	(-1.96894842981752e+000dB,3.65942674137057e+001°)
1.99826500000000e+009	(-1.93045046089431e+000dB,3.62598549949138e+001°)	(-4.56127017919597e+000dB,-5.31948803934033e+001°)	(-4.56127017919597e+000dB,-5.31948803934033e+001°)	(-1.93045046089435e+000dB,3.62598549949138e+001°)
2.01951250000000e+009	(-1.89284138587899e+000dB,3.59290811932859e+001°)	(-4.63005395738408e+000dB,-5.35284960704906e+001°)	(-4.63005395738409e+000dB,-5.35284960704906e+001°)	(-1.89284138587920e+000dB,3.59290811932859e+001°)
2.04076000000000e+009	(-1.85609609640125e+000dB,3.56018959128996e+001°)	(-4.69891850412260e+000dB,-5.38584213672012e+001°)	(-4.69891850412260e+000dB,-5.38584213672012e+001°)	(-1.85609609640134e+000dB,3.56018959128996e+001°)
2.06200750000000e+009	(-1.82019032741162e+000dB,3.52782494786253e+001°)	(-4.76786033283606e+000dB,-5.41847077785939e+001°)	(-4.76786033283606e+000dB,-5.41847077785939e+001°)	(-1.82019032741132e+000dB,3.52782494786253e+001°)
2.08325500000000e+009	(-1.78510062441114e+000dB,3.49580926551604e+001°)	(-4.83687616910813e+000dB,-5.45074062665295e+001°)	(-4.83687616910813e+000dB,-5.45074062665295e+001°)	(-1.78510062441154e+000dB,3.49580926551604e+001°)
2.10450250000000e+009	(-1.75080431216227e+000dB,3.46413766642726e+001°)	(-4.90596294443258e+000dB,-5.48265672466364e+001°)	(-4.90596294443258e+000dB,-5.48265672466364e+001°)	(-1.75080431216255e+000dB,3.46413766642726e+001°)
2.12575000000000e+009	(-1.71727946478731e+000dB,3.43280532003504e+001°)	(-4.97511779011308e+000dB,-5.51422405766996e+001°)	(-4.97511779011309e+000dB,-5.51422405766996e+001°)	(-1.71727946478749e+000dB,3.43280532003504e+001°)
2.14699750000000e+009	(-1.68450487719922e+000dB,3.40180744443658e+001°)	(-5.04433803132129e+000dB,-5.54544755464084e+001°)	(-5.04433803132129e+000dB,-5.54544755464084e+001°)	(-1.68450487719922e+000dB,3.40180744443658e+001°)
2.16824500000000e+009	(-1.65246003778280e+000dB,3.37113930763386e+001°)	(-5.11362118130763e+000dB,-5.57633208683720e+001°)	(-5.11362118130764e+000dB,-5.57633208683720e+001°)	(-1.65246003778283e+000dB,3.37113930763386e+001°)
2.18949250000000e+009	(-1.62112510226776e+000dB,3.34079622863942e+001°)	(-5.18296493576782e+000dB,-5.60688246703355e+001°)	(-5.18296493576783e+000dB,-5.60688246703355e+001°)	(-1.62112510226784e+000dB,3.34079622863942e+001°)
2.21074000000000e+009	(-1.59048086873025e+000dB,3.31077357844988e+001°)	(-5.25236716736342e+000dB,-5.63710344885207e+001°)	(-5.25236716736342e+000dB,-5.63710344885207e+001°)	(-1.59048086873014e+000dB,3.31077357844988e+001°)
2.23198750000000e+009	(-1.56050875366644e+000dB,3.28106678089531e+001°)	(-5.32182592039607e+000dB,-5.66699972620242e+001°)	(-5.32182592039607e+000dB,-5.66699972620242e+001°)	(-1.56050875366643e+000dB,3.28106678089531e+001°)
2.25323500000000e+009	(-1.53119076908743e+000dB,3.25167131337232e+001°)	(-5.39133940563593e+000dB,-5.69657593282101e+001°)	(-5.39133940563593e+000dB,-5.69657593282101e+001°)	(-1.53119076908753e+000dB,3.25167131337232e+001°)
2.27448250000000e+009	(-1.50250950058083e+000dB,3.22258270746798e+001°)	(-5.46090599530097e+000dB,-5.72583664190302e+001°)	(-5.46090599530097e+000dB,-5.72583664190302e+001°)	(-1.50250950058075e+000dB,3.22258270746798e+001°)
2.29573000000000e+009	(-1.47444808629307e+000dB,3.19379654948158e+001°)	(-5.53052421818630e+000dB,-5.75478636582146e+001°)	(-5.53052421818630e+000dB,-5.75478636582146e+001°)	(-1.47444808629340e+000dB,3.19379654948158e+001°)
2.31697750000000e+009	(-1.44699019679285e+000dB,3.16530848085104e+001°)	(-5.60019275494459e+000dB,-5.78342955592791e+001°)	(-5.60019275494459e+000dB,-5.78342955592791e+001°)	(-1.44699019679301e+000dB,3.16530848085104e+001°)
2.33822500000000e+009	(-1.42012001576259e+000dB,3.13711419848980e+001°)	(-5.66991043351035e+000dB,-5.81177060242864e+001°)	(-5.66991043351034e+000dB,-5.81177060242864e+001°)	(-1.42012001576275e+000dB,3.13711419848980e+001°)
