Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
3.14009750000000e+009	(-7.10893780301349e-001dB,2.21654883294413e+001°)	(-8.46598559494736e+000dB,-6.71233778821881e+001°)	(-8.46598559494736e+000dB,-6.71233778821881e+001°)	(-7.10893780301034e-001dB,2.21654883294413e+001°)
3.15959500000000e+009	(-6.99488823126478e-001dB,2.19849818684782e+001°)	(-8.53345703319880e+000dB,-6.73024167348552e+001°)	(-8.53345703319880e+000dB,-6.73024167348552e+001°)	(-6.99488823126623e-001dB,2.19849818684782e+001°)
3.17909250000000e+009	(-6.88275507368628e-001dB,2.18058615247525e+001°)	(-8.60101823577066e+000dB,-6.74799895202098e+001°)	(-8.60101823577066e+000dB,-6.74799895202098e+001°)	(-6.88275507368523e-001dB,2.18058615247525e+001°)
3.19859000000000e+009	(-6.77250082890402e-001dB,2.16281096089748e+001°)	(-8.66867128895376e+000dB,-6.76561134206318e+001°)	(-8.66867128895376e+000dB,-6.76561134206318e+001°)	(-6.77250082890571e-001dB,2.16281096089748e+001°)
3.21808750000000e+009	(-6.66408889524227e-001dB,2.14517086953484e+001°)	(-8.73641832355013e+000dB,-6.78308053294961e+001°)	(-8.73641832355013e+000dB,-6.78308053294961e+001°)	(-6.66408889524201e-001dB,2.14517086953484e+001°)
3.23758500000000e+009	(-6.55748354573564e-001dB,2.12766416177327e+001°)	(-8.80426151468826e+000dB,-6.80040818548465e+001°)	(-8.80426151468826e+000dB,-6.80040818548465e+001°)	(-6.55748354573501e-001dB,2.12766416177327e+001°)
3.25708250000000e+009	(-6.45264990397822e-001dB,2.11028914658363e+001°)	(-8.87220308167854e+000dB,-6.81759593230220e+001°)	(-8.87220308167854e+000dB,-6.81759593230220e+001°)	(-6.45264990397816e-001dB,2.11028914658363e+001°)
3.27658000000000e+009	(-6.34955392069592e-001dB,2.09304415814415e+001°)	(-8.94024528790443e+000dB,-6.83464537822297e+001°)	(-8.94024528790443e+000dB,-6.83464537822297e+001°)	(-6.34955392069505e-001dB,2.09304415814415e+001°)
3.29607750000000e+009	(-6.24816235104538e-001dB,2.07592755546624e+001°)	(-9.00839044075035e+000dB,-6.85155810060626e+001°)	(-9.00839044075035e+000dB,-6.85155810060627e+001°)	(-6.24816235104347e-001dB,2.07592755546624e+001°)
3.31557500000000e+009	(-6.14844273262245e-001dB,2.05893772202366e+001°)	(-9.07664089156662e+000dB,-6.86833564969645e+001°)	(-9.07664089156662e+000dB,-6.86833564969645e+001°)	(-6.14844273262200e-001dB,2.05893772202366e+001°)
3.33507250000000e+009	(-6.05036336415040e-001dB,2.04207306538523e+001°)	(-9.14499903567042e+000dB,-6.88497954896361e+001°)	(-9.14499903567042e+000dB,-6.88497954896361e+001°)	(-6.05036336415049e-001dB,2.04207306538523e+001°)
3.35457000000000e+009	(-5.95389328480590e-001dB,2.02533201685130e+001°)	(-9.21346731238194e+000dB,-6.90149129543836e+001°)	(-9.21346731238194e+000dB,-6.90149129543836e+001°)	(-5.95389328480557e-001dB,2.02533201685130e+001°)
3.37406750000000e+009	(-5.85900225418849e-001dB,2.00871303109383e+001°)	(-9.28204820509694e+000dB,-6.91787236004084e+001°)	(-9.28204820509694e+000dB,-6.91787236004084e+001°)	(-5.85900225419084e-001dB,2.00871303109383e+001°)
3.39356500000000e+009	(-5.76566073291229e-001dB,1.99221458580043e+001°)	(-9.35074424139510e+000dB,-6.93412418790369e+001°)	(-9.35074424139511e+000dB,-6.93412418790369e+001°)	(-5.76566073291251e-001dB,1.99221458580043e+001°)
3.41306250000000e+009	(-5.67383986374819e-001dB,1.97583518132225e+001°)	(-9.41955799318197e+000dB,-6.95024819868867e+001°)	(-9.41955799318197e+000dB,-6.95024819868867e+001°)	(-5.67383986374725e-001dB,1.97583518132225e+001°)
3.43256000000000e+009	(-5.58351145338255e-001dB,1.95957334032587e+001°)	(-9.48849207686859e+000dB,-6.96624578689733e+001°)	(-9.48849207686859e+000dB,-6.96624578689733e+001°)	(-5.58351145338307e-001dB,1.95957334032587e+001°)
3.45205750000000e+009	(-5.49464795470506e-001dB,1.94342760744927e+001°)	(-9.55754915358485e+000dB,-6.98211832217520e+001°)	(-9.55754915358485e+000dB,-6.98211832217520e+001°)	(-5.49464795470457e-001dB,1.94342760744927e+001°)
3.47155500000000e+009	(-5.40722244961932e-001dB,1.92739654896181e+001°)	(-9.62673192942794e+000dB,-6.99786714960948e+001°)	(-9.62673192942795e+000dB,-6.99786714960948e+001°)	(-5.40722244961657e-001dB,1.92739654896181e+001°)
3.49105250000000e+009	(-5.32120863238104e-001dB,1.91147875242848e+001°)	(-9.69604315574626e+000dB,-7.01349359002034e+001°)	(-9.69604315574627e+000dB,-7.01349359002034e+001°)	(-5.32120863237919e-001dB,1.91147875242848e+001°)
3.51055000000000e+009	(-5.23658079344210e-001dB,1.89567282637816e+001°)	(-9.76548562945927e+000dB,-7.02899894024561e+001°)	(-9.76548562945927e+000dB,-7.02899894024561e+001°)	(-5.23658079344413e-001dB,1.89567282637816e+001°)
3.53004750000000e+009	(-5.15331380376652e-001dB,1.87997739997626e+001°)	(-9.83506219341167e+000dB,-7.04438447341883e+001°)	(-9.83506219341167e+000dB,-7.04438447341883e+001°)	(-5.15331380376557e-001dB,1.87997739997626e+001°)
3.54954500000000e+009	(-5.07138309958725e-001dB,1.86439112270139e+001°)	(-9.90477573676240e+000dB,-7.05965143924028e+001°)	(-9.90477573676240e+000dB,-7.05965143924028e+001°)	(-5.07138309958582e-001dB,1.86439112270139e+001°)
3.56904250000000e+009	(-4.99076466766415e-001dB,1.84891266402646e+001°)	(-9.97462919541116e+000dB,-7.07480106424163e+001°)	(-9.97462919541116e+000dB,-7.07480106424163e+001°)	(-4.99076466766301e-001dB,1.84891266402646e+001°)
3.58854000000000e+009	(-4.91143503093790e-001dB,1.83354071310392e+001°)	(-1.00446255524590e+001dB,-7.08983455204331e+001°)	(-1.00446255524590e+001dB,-7.08983455204332e+001°)	(-4.91143503093791e-001dB,1.83354071310392e+001°)
3.60803750000000e+009	(-4.83337123462278e-001dB,1.81827397845528e+001°)	(-1.01147678387060e+001dB,-7.10475308360518e+001°)	(-1.01147678387060e+001dB,-7.10475308360518e+001°)	(-4.83337123462319e-001dB,1.81827397845528e+001°)
3.62753500000000e+009	(-4.75655083269570e-001dB,1.80311118766491e+001°)	(-1.01850591331839e+001dB,-7.11955781746990e+001°)	(-1.01850591331839e+001dB,-7.11955781746990e+001°)	(-4.75655083269682e-001dB,1.80311118766491e+001°)
3.64703250000000e+009	(-4.68095187479053e-001dB,1.78805108707808e+001°)	(-1.02555025637271e+001dB,-7.13424988999941e+001°)	(-1.02555025637271e+001dB,-7.13424988999941e+001°)	(-4.68095187479131e-001dB,1.78805108707808e+001°)
3.66653000000000e+009	(-4.60655289346483e-001dB,1.77309244150329e+001°)	(-1.03261013075787e+001dB,-7.14883041560413e+001°)	(-1.03261013075787e+001dB,-7.14883041560413e+001°)	(-4.60655289346577e-001dB,1.77309244150329e+001°)
3.68602750000000e+009	(-4.53333289184573e-001dB,1.75823403391878e+001°)	(-1.03968585920357e+001dB,-7.16330048696485e+001°)	(-1.03968585920357e+001dB,-7.16330048696484e+001°)	(-4.53333289184485e-001dB,1.75823403391877e+001°)
3.70552500000000e+009	(-4.46127133161704e-001dB,1.74347466518329e+001°)	(-1.04677776951304e+001dB,-7.17766117524737e+001°)	(-1.04677776951304e+001dB,-7.17766117524737e+001°)	(-4.46127133161771e-001dB,1.74347466518329e+001°)
3.72502250000000e+009	(-4.39034812137846e-001dB,1.72881315375111e+001°)	(-1.05388619463516e+001dB,-7.19191353030973e+001°)	(-1.05388619463515e+001dB,-7.19191353030973e+001°)	(-4.39034812137971e-001dB,1.72881315375111e+001°)
