Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
5.59757601495160e+009	9.79769451467756e-001,1.25065944213618e-001	2.02305485322955e-002,-1.25065944213615e-001	2.02305485322955e-002,-1.25065944213615e-001	9.79769451467703e-001,1.25065944213612e-001
5.64936974812353e+009	9.80729875886976e-001,1.21230997433926e-001	1.92701241131050e-002,-1.21230997433921e-001	1.92701241131050e-002,-1.21230997433921e-001	9.80729875886895e-001,1.21230997433916e-001
5.70164272280799e+009	9.81657045486226e-001,1.17394639152395e-001	1.83429545138076e-002,-1.17394639152393e-001	1.83429545138076e-002,-1.17394639152393e-001	9.81657045486190e-001,1.17394639152391e-001
5.75439937337209e+009	9.82551077049302e-001,1.13556992198960e-001	1.74489229507433e-002,-1.13556992198958e-001	1.74489229507433e-002,-1.13556992198958e-001	9.82551077049256e-001,1.13556992198955e-001
5.80764417521364e+009	9.83412084425045e-001,1.09718174922086e-001	1.65879155749556e-002,-1.09718174922086e-001	1.65879155749556e-002,-1.09718174922086e-001	9.83412084425045e-001,1.09718174922086e-001
5.86138164514081e+009	9.84240178421849e-001,1.05878301342059e-001	1.57598215781541e-002,-1.05878301342059e-001	1.57598215781541e-002,-1.05878301342059e-001	9.84240178421843e-001,1.05878301342059e-001
5.91561634175527e+009	9.85035466705785e-001,1.02037481305637e-001	1.49645332942523e-002,-1.02037481305635e-001	1.49645332942523e-002,-1.02037481305635e-001	9.85035466705745e-001,1.02037481305633e-001
5.97035286583891e+009	9.85798053703479e-001,9.81958206420839e-002	1.42019462965261e-002,-9.81958206420836e-002	1.42019462965261e-002,-9.81958206420837e-002	9.85798053703475e-001,9.81958206420834e-002
6.02559586074412e+009	9.86528040509637e-001,9.43534213205005e-002	1.34719594904230e-002,-9.43534213204977e-002	1.34719594904230e-002,-9.43534213204976e-002	9.86528040509579e-001,9.43534213204948e-002
6.08135001278773e+009	9.87225524797979e-001,9.05103816082439e-002	1.27744752020415e-002,-9.05103816082430e-002	1.27744752020415e-002,-9.05103816082429e-002	9.87225524797958e-001,9.05103816082420e-002
6.13762005164850e+009	9.87890600737756e-001,8.66667962305717e-002	1.21093992623342e-002,-8.66667962305678e-002	1.21093992623342e-002,-8.66667962305678e-002	9.87890600737669e-001,8.66667962305639e-002
6.19441075076837e+009	9.88523358912985e-001,8.28227565311634e-002	1.14766410870391e-002,-8.28227565311623e-002	1.14766410870391e-002,-8.28227565311623e-002	9.88523358912961e-001,8.28227565311614e-002
6.25172692775742e+009	9.89123886247657e-001,7.89783506337524e-002	1.08761137523992e-002,-7.89783506337501e-002	1.08761137523992e-002,-7.89783506337501e-002	9.89123886247600e-001,7.89783506337478e-002
6.30957344480250e+009	9.89692265933377e-001,7.51336636044784e-002	1.03077340666712e-002,-7.51336636044766e-002	1.03077340666712e-002,-7.51336636044766e-002	9.89692265933328e-001,7.51336636044747e-002
6.36795520907973e+009	9.90228577362541e-001,7.12887776151706e-002	9.77142263747877e-003,-7.12887776151699e-002	9.77142263747878e-003,-7.12887776151699e-002	9.90228577362523e-001,7.12887776151692e-002
6.42687717317078e+009	9.90732896065000e-001,6.74437721073197e-002	9.26710393502222e-003,-6.74437721073190e-002	9.26710393502222e-003,-6.74437721073189e-002	9.90732896064978e-001,6.74437721073182e-002
6.48634433548297e+009	9.91205293648901e-001,6.35987239567407e-002	8.79470635117938e-003,-6.35987239567381e-002	8.79470635117937e-003,-6.35987239567381e-002	9.91205293648819e-001,6.35987239567355e-002
6.54636174067334e+009	9.91645837745525e-001,5.97537076388553e-002	8.35416225452295e-003,-5.97537076388538e-002	8.35416225452295e-003,-5.97537076388538e-002	9.91645837745477e-001,5.97537076388523e-002
6.60693448007656e+009	9.92054591958726e-001,5.59087953945737e-002	7.94540804128323e-003,-5.59087953945734e-002	7.94540804128323e-003,-5.59087953945734e-002	9.92054591958714e-001,5.59087953945731e-002
6.66806769213683e+009	9.92431615817800e-001,5.20640573966474e-002	7.56838418227458e-003,-5.20640573966454e-002	7.56838418227458e-003,-5.20640573966453e-002	9.92431615817724e-001,5.20640573966434e-002
6.72976656284379e+009	9.92776964734229e-001,4.82195619164746e-002	7.22303526581145e-003,-4.82195619164737e-002	7.22303526581146e-003,-4.82195619164737e-002	9.92776964734188e-001,4.82195619164726e-002
